STID,Sensor_ID,Sensor_Direction,Earthquake Name,Peak Acceleration,Log_Peak_Acceleration,Peak Velocity,Log_Peak_Velocity,Arias Intensity,Log_Arias_Intensity,Magnitude,PGA,Depth,Repi,Height (in),Breadth (in),Length (in),Stories,Total_Height (in),BDType,Base Length (in),Base Breadth (in),Typical Floor Length (in),Typical Floor Breadth (in)
CE23481,S13,X,Ridgecrest Earthquake of 05 Jul 2019,27.874,1.4451992957056476,2.915,0.4646385590950329,0.017605385,-1.754354465,7.1,0.029,8.0,194.0,0.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S9,Y,Ridgecrest Earthquake of 05 Jul 2019,16.63,1.220892249219519,2.289,0.35964579267454294,0.009572932,-2.018955025,7.1,0.029,8.0,194.0,0.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S7,Y,Ridgecrest Earthquake of 05 Jul 2019,24.565,1.3903167684708406,2.395,0.379305518,0.015007509,-1.823691378,7.1,0.029,8.0,194.0,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S2,Y,Ridgecrest Earthquake of 05 Jul 2019,30.019,1.4773962208281215,3.606,0.5570257223863831,0.03358383,-1.473869777,7.1,0.029,8.0,194.0,420.0,540.0,0.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S12,X,Ridgecrest Earthquake of 05 Jul 2019,25.991,1.4148229892404156,4.426,0.6460114095912391,0.022910582,-1.639963876,7.1,0.029,8.0,194.0,420.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S6,Y,Ridgecrest Earthquake of 04 Jul 2019,11.831,1.073021454359739,0.964,-0.015922966,0.003888169,-2.410254902,6.4,0.008,10.7,185.4,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S3,Y,Ridgecrest Earthquake of 04 Jul 2019,17.097,1.232919911693493,2.553,0.4070508148042503,0.011301127,-1.946878244,6.4,0.008,10.7,185.4,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S9,Y,Ridgecrest Earthquake of 04 Jul 2019,7.327,0.8649261915390055,0.729,-0.137272472,0.001748686,-2.757288123,6.4,0.008,10.7,185.4,0.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S13,X,Ridgecrest Earthquake of 04 Jul 2019,7.666,0.8845688149183334,0.909,-0.041436117,0.00246933,-2.607420924,6.4,0.008,10.7,185.4,0.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S2,Y,Ridgecrest Earthquake of 04 Jul 2019,17.965,1.2544272215406682,2.533,0.40363518979054797,0.011457762,-1.940900188,6.4,0.008,10.7,185.4,420.0,540.0,0.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S7,Y,Ridgecrest Earthquake of 04 Jul 2019,10.761,1.031852631395629,0.974,-0.011441043,0.00379731,-2.420523955,6.4,0.008,10.7,185.4,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S12,X,Ridgecrest Earthquake of 04 Jul 2019,13.604,1.1336666232606845,1.472,0.16790781000148003,0.005712083,-2.243205524,6.4,0.008,10.7,185.4,420.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S7,Y,Beaumont Earthquake of 14 Sep 2011,29.263,1.4663188473073567,0.686,-0.163675884,0.003950617,-2.40333509,4.1,0.03,16.9,14.8,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S11,X,Beaumont Earthquake of 14 Sep 2011,18.075,1.2570783059665684,0.481,-0.317854924,0.001993675,-2.700345628,4.1,0.03,16.9,14.8,756.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S2,Y,Beaumont Earthquake of 14 Sep 2011,14.441,1.1595972679874085,0.45,-0.346787486,0.001093523,-2.961172144,4.1,0.03,16.9,14.8,420.0,540.0,0.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S12,X,Beaumont Earthquake of 14 Sep 2011,19.109,1.2812379604278379,0.463,-0.334419009,0.00127808,-2.893442121,4.1,0.03,16.9,14.8,420.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S4,Y,Beaumont Earthquake of 14 Sep 2011,23.509,1.371234155976554,0.554,-0.256490235,0.0029026,-2.537212754,4.1,0.03,16.9,14.8,756.0,540.0,0.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S3,Y,Beaumont Earthquake of 14 Sep 2011,8.553,0.9321184720291225,0.381,-0.419075024,0.000524586,-3.280183484,4.1,0.03,16.9,14.8,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S10,X,Beaumont Earthquake of 14 Sep 2011,13.117,1.1178345185437473,0.488,-0.311580178,0.00126278,-2.898672376,4.1,0.03,16.9,14.8,420.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S6,Y,Beaumont Earthquake of 14 Sep 2011,38.382,1.5841276011012062,0.646,-0.189767482,0.006583933,-2.181514606,4.1,0.03,16.9,14.8,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S5,Y,Beaumont Earthquake of 14 Sep 2011,36.977,1.5679316732834914,0.821,-0.085656843,0.006144158,-2.211537647,4.1,0.03,16.9,14.8,756.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S13,X,Beaumont Earthquake of 14 Sep 2011,29.598,1.4712623658457848,0.705,-0.151810883,0.002853429,-2.544632947,4.1,0.03,16.9,14.8,0.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S9,Y,Beaumont Earthquake of 14 Sep 2011,20.922,1.3206031977596202,0.463,-0.334419009,0.00109593,-2.960217013,4.1,0.03,16.9,14.8,0.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S12,X,Banning Earthquake of 06 Jan 2016,8.875,0.9481683617271317,0.276,-0.559090918,0.001275316,-2.894382046,4.5,0.013,16.7,29.0,420.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S8,Y,Banning Earthquake of 06 Jan 2016,10.207,1.0088981147709397,0.255,-0.59345982,0.001395596,-2.855240354,4.5,0.013,16.7,29.0,0.0,540.0,0.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S2,Y,Banning Earthquake of 06 Jan 2016,10.431,1.0183259454029208,0.448,-0.348721986,0.00118041,-2.927967065,4.5,0.013,16.7,29.0,420.0,540.0,0.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S7,Y,Banning Earthquake of 06 Jan 2016,12.442,1.094890197006651,0.577,-0.238824187,0.002355545,-2.627908629,4.5,0.013,16.7,29.0,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S9,Y,Banning Earthquake of 06 Jan 2016,11.612,1.0649070271596361,0.489,-0.310691141,0.001084797,-2.964651445,4.5,0.013,16.7,29.0,0.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S13,X,Banning Earthquake of 06 Jan 2016,12.923,1.1113633443251305,0.324,-0.48945499,0.001657135,-2.780642183,4.5,0.013,16.7,29.0,0.0,1116.0,1008.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S6,Y,Banning Earthquake of 06 Jan 2016,14.643,1.1656300623761837,0.507,-0.294992041,0.003188667,-2.496390776,4.5,0.013,16.7,29.0,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE23481,S3,Y,Banning Earthquake of 06 Jan 2016,6.96,0.8426092396105621,0.485,-0.314258261,0.001142252,-2.942238076,4.5,0.013,16.7,29.0,420.0,540.0,1680.0,7.0,1392.0,STEEL,3000.0,2739.0,1680.0,1116.0
CE13213,S1,Z,Calexico Earthquake of 04 Apr 2010,23.265,1.3667030568692862,1.877,0.2734642726213463,0.01189874,-1.924499034,7.2,0.039,10.0,255.7,0.0,0.0,0.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S5,Y,Calexico Earthquake of 04 Apr 2010,25.027,1.3984087936141656,2.985,0.4749443354653879,0.015028723,-1.823077921,7.2,0.039,10.0,255.7,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S15,X,Calexico Earthquake of 04 Apr 2010,64.713,1.8109915335456714,4.723,0.6742179455766999,0.1779150603792008,-0.749787288,7.2,0.039,10.0,255.7,720.0,2000.0,1166.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S13,Y,Calexico Earthquake of 04 Apr 2010,109.167,2.038091375696136,6.858,0.8361974807789253,0.215799858,-0.665948846,7.2,0.039,10.0,255.7,720.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S4,Z,Calexico Earthquake of 04 Apr 2010,11.628,1.0655050230983902,2.291,0.3600250891893975,0.003697151,-2.432132756,7.2,0.039,10.0,255.7,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S6,X,Calexico Earthquake of 04 Apr 2010,14.084,1.1487260163981465,3.101,0.4915017662373264,0.007621598,-2.117953983,7.2,0.039,10.0,255.7,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S10,Y,Calexico Earthquake of 04 Apr 2010,70.481,1.8480720573137666,4.906,0.6907275438703668,0.091350543,-1.039288865,7.2,0.039,10.0,255.7,540.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S9,X,Calexico Earthquake of 04 Apr 2010,23.772,1.3760657215861718,3.159,0.49954962590514895,0.024165189,-1.616809796,7.2,0.039,10.0,255.7,360.0,2000.0,1032.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S8,Y,Calexico Earthquake of 04 Apr 2010,37.743,1.5768364170706861,3.494,0.5433229006469121,0.030956613,-1.509246566,7.2,0.039,10.0,255.7,360.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S12,X,Calexico Earthquake of 04 Apr 2010,45.09,1.6540802353065707,3.529,0.5476516583599692,0.085660135,-1.067221246,7.2,0.039,10.0,255.7,540.0,2000.0,888.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S14,Y,Calexico Earthquake of 04 Apr 2010,122.943,2.0897038063734947,8.354,0.9218944709291023,0.2963819051237205,-0.528148315,7.2,0.039,10.0,255.7,720.0,1990.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S7,Y,Calexico Earthquake of 04 Apr 2010,30.177,1.479676062868145,3.205,0.5058280338548362,0.023568958,-1.627659618,7.2,0.039,10.0,255.7,360.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S11,Y,Calexico Earthquake of 04 Apr 2010,76.385,1.8830080829629077,5.952,0.7746629225378223,0.1204981353994429,-0.919019673,7.2,0.039,10.0,255.7,540.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S7,Y,Lake Elsinore Earthquake of 02 Sep 2007,24.764,1.3938207953408672,0.787,-0.104025268,0.003824683,-2.417404568,4.7,0.013,12.5,32.8,360.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S11,Y,Lake Elsinore Earthquake of 02 Sep 2007,22.99,1.361538971269279,0.853,-0.069050969,0.005080155,-2.294122996,4.7,0.013,12.5,32.8,540.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S12,X,Lake Elsinore Earthquake of 02 Sep 2007,24.994,1.3978357654866982,0.769,-0.11407366,0.00639657,-2.194052876,4.7,0.013,12.5,32.8,540.0,2000.0,888.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S14,Y,Lake Elsinore Earthquake of 02 Sep 2007,29.945,1.4763243174202276,1.6,0.2041199826559248,0.010664922,-1.972042301,4.7,0.013,12.5,32.8,720.0,1990.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S8,Y,Lake Elsinore Earthquake of 02 Sep 2007,18.728,1.272491400688568,0.59,-0.229147988,0.002666888,-2.573995297,4.7,0.013,12.5,32.8,360.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S9,X,Lake Elsinore Earthquake of 02 Sep 2007,20.384,1.3092894106552564,0.555,-0.255707017,0.00354771,-2.45005184,4.7,0.013,12.5,32.8,360.0,2000.0,1032.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S10,Y,Lake Elsinore Earthquake of 02 Sep 2007,31.211,1.494307684,0.979,-0.009217308,0.007143418,-2.146093923,4.7,0.013,12.5,32.8,540.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S5,Y,Lake Elsinore Earthquake of 02 Sep 2007,12.433,1.094575933649249,0.51,-0.292429824,0.001251179,-2.902680583,4.7,0.013,12.5,32.8,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S6,X,Lake Elsinore Earthquake of 02 Sep 2007,12.541,1.0983321678476847,0.337,-0.472370099,0.001048166,-2.979570095,4.7,0.013,12.5,32.8,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S15,X,Lake Elsinore Earthquake of 02 Sep 2007,23.536,1.371732655383455,1.028,0.011993114659256938,0.010661136,-1.97219651,4.7,0.013,12.5,32.8,720.0,2000.0,1166.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S4,Z,Lake Elsinore Earthquake of 02 Sep 2007,6.231,0.7945577512547616,0.184,-0.735182177,0.000515363,-3.287886975,4.7,0.013,12.5,32.8,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S13,Y,Lake Elsinore Earthquake of 02 Sep 2007,32.876,1.5168789717754354,1.676,0.2242740142942577,0.012231674,-1.912514112,4.7,0.013,12.5,32.8,720.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S1,Z,Lake Elsinore Earthquake of 02 Sep 2007,12.248,1.0880651776902046,0.368,-0.434152181,0.002053275,-2.687552972,4.7,0.013,12.5,32.8,0.0,0.0,0.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S6,X,Anza Earthquake of 03 Apr 2020,6.766,0.8303319934519617,0.232,-0.634512015,0.0005264,-3.278683735,4.9,0.012,10.4,79.3,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S15,X,Anza Earthquake of 03 Apr 2020,23.355,1.3683798716238016,1.251,0.09725731,0.010993354,-1.958869792,4.9,0.012,10.4,79.3,720.0,2000.0,1166.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S4,Z,Anza Earthquake of 03 Apr 2020,6.617,0.8206611346435955,0.233,-0.632644079,0.000660976,-3.179814139,4.9,0.012,10.4,79.3,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S13,Y,Anza Earthquake of 03 Apr 2020,36.485,1.5621143505886863,2.034,0.30835094858672574,0.021112886,-1.675452406,4.9,0.012,10.4,79.3,720.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S5,Y,Anza Earthquake of 03 Apr 2020,11.659,1.066661302300677,0.59,-0.229147988,0.001786028,-2.748111635,4.9,0.012,10.4,79.3,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S1,Z,Anza Earthquake of 03 Apr 2020,9.842,0.993083361,0.489,-0.310691141,0.002161172,-2.665310734,4.9,0.012,10.4,79.3,0.0,0.0,0.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S9,X,Anza Earthquake of 03 Apr 2020,8.242,0.9160326101885695,0.513,-0.289882635,0.001985056,-2.702227299,4.9,0.012,10.4,79.3,360.0,2000.0,1032.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S10,Y,Anza Earthquake of 03 Apr 2020,21.452,1.3314677882910306,1.352,0.13097669160561715,0.007680675,-2.114600599,4.9,0.012,10.4,79.3,540.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S8,Y,Anza Earthquake of 03 Apr 2020,14.894,1.1730113495073506,0.741,-0.130181792,0.002762507,-2.558696548,4.9,0.012,10.4,79.3,360.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S11,Y,Anza Earthquake of 03 Apr 2020,16.006,1.2042828125579397,1.006,0.002597981,0.004834711,-2.315629493,4.9,0.012,10.4,79.3,540.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S7,Y,Anza Earthquake of 03 Apr 2020,13.619,1.1341452198802946,0.799,-0.097453221,0.002615667,-2.582417554,4.9,0.012,10.4,79.3,360.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S12,X,Anza Earthquake of 03 Apr 2020,15.525,1.191031608848618,0.924,-0.034328029,0.005426244,-2.265500661,4.9,0.012,10.4,79.3,540.0,2000.0,888.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S14,Y,Anza Earthquake of 03 Apr 2020,27.475,1.4389377010955282,1.622,0.21005084987513725,0.010812002,-1.96609387,4.9,0.012,10.4,79.3,720.0,1990.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S14,Y,Yucaipa Earthquake of 02 Oct 2008,8.775,0.9432471251378617,0.361,-0.442492798,0.001232651,-2.909159747,4.1,0.012,11.1,28.6,720.0,1990.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S12,X,Yucaipa Earthquake of 02 Oct 2008,16.012,1.2044455814330675,0.457,-0.3400838,0.001724144,-2.763426474,4.1,0.012,11.1,28.6,540.0,2000.0,888.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S7,Y,Yucaipa Earthquake of 02 Oct 2008,7.743,0.8889092592635314,0.232,-0.634512015,0.000558394,-3.253059133,4.1,0.012,11.1,28.6,360.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S11,Y,Yucaipa Earthquake of 02 Oct 2008,8.295,0.9188163903603795,0.268,-0.571865206,0.000837231,-3.077154584,4.1,0.012,11.1,28.6,540.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S8,Y,Yucaipa Earthquake of 02 Oct 2008,8.257,0.916822285,0.195,-0.709965389,0.000498753,-3.30211444,4.1,0.012,11.1,28.6,360.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S10,Y,Yucaipa Earthquake of 02 Oct 2008,13.082,1.1166741447959465,0.482,-0.316952962,0.001898334,-2.721627468,4.1,0.012,11.1,28.6,540.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S9,X,Yucaipa Earthquake of 02 Oct 2008,9.429,0.9744656357372424,0.283,-0.548213564,0.000618344,-3.208769725,4.1,0.012,11.1,28.6,360.0,2000.0,1032.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S1,Z,Yucaipa Earthquake of 02 Oct 2008,12.783,1.1066327889201157,0.279,-0.554395797,0.001543485,-2.811497593,4.1,0.012,11.1,28.6,0.0,0.0,0.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S5,Y,Yucaipa Earthquake of 02 Oct 2008,9.052,0.9567445452826909,0.191,-0.718966633,0.000368697,-3.433330497,4.1,0.012,11.1,28.6,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S6,X,Yucaipa Earthquake of 02 Oct 2008,7.625,0.8822398480188235,0.14,-0.853871964,0.000330462,-3.480878406,4.1,0.012,11.1,28.6,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S13,Y,Yucaipa Earthquake of 02 Oct 2008,15.328,1.1854854917344693,0.668,-0.175223538,0.00282642,-2.548763356,4.1,0.012,11.1,28.6,720.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S4,Z,Yucaipa Earthquake of 02 Oct 2008,7.39,0.8686444383948257,0.154,-0.812479279,0.000292878,-3.533313611,4.1,0.012,11.1,28.6,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S15,X,Yucaipa Earthquake of 02 Oct 2008,15.801,1.1986845730771434,0.633,-0.19859629,0.003039681,-2.517171947,4.1,0.012,11.1,28.6,720.0,2000.0,1166.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S15,X,Big Bear City Earthquake of 22 Feb 2003,20.536,1.312515855663387,1.516,0.18069920129603473,0.009144891,-2.038821454,5.4,0.008,12.7,54.5,720.0,2000.0,1166.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S4,Z,Big Bear City Earthquake of 22 Feb 2003,4.104,0.6132073521037599,0.12,-0.920818754,0.000138172,-3.859579768,5.4,0.008,12.7,54.5,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S13,Y,Big Bear City Earthquake of 22 Feb 2003,16.34,1.2132520521963968,1.032,0.013679697,0.003859432,-2.413476573,5.4,0.008,12.7,54.5,720.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S6,X,Big Bear City Earthquake of 22 Feb 2003,4.233,0.6266482684740102,0.361,-0.442492798,0.000277565,-3.556634586,5.4,0.008,12.7,54.5,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S5,Y,Big Bear City Earthquake of 22 Feb 2003,6.559,0.8168376309020351,0.297,-0.527243551,0.000291682,-3.535089846,5.4,0.008,12.7,54.5,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S1,Z,Big Bear City Earthquake of 22 Feb 2003,6.913,0.8396665568824334,0.245,-0.610833916,0.000444786,-3.351848763,5.4,0.008,12.7,54.5,0.0,0.0,0.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S9,X,Big Bear City Earthquake of 22 Feb 2003,13.277,1.1230999552555743,0.535,-0.271646218,0.001726686,-2.762786637,5.4,0.008,12.7,54.5,360.0,2000.0,1032.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S10,Y,Big Bear City Earthquake of 22 Feb 2003,12.647,1.1019875185582992,0.694,-0.15864053,0.002066024,-2.684864561,5.4,0.008,12.7,54.5,540.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S8,Y,Big Bear City Earthquake of 22 Feb 2003,10.33,1.0141003215196205,0.536,-0.27083521,0.000964289,-3.015792776,5.4,0.008,12.7,54.5,360.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S11,Y,Big Bear City Earthquake of 22 Feb 2003,19.189,1.2830523428543907,1.138,0.056142262,0.003645485,-2.438244711,5.4,0.008,12.7,54.5,540.0,1464.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S7,Y,Big Bear City Earthquake of 22 Feb 2003,8.538,0.93135615,0.377,-0.42365865,0.000691168,-3.160416414,5.4,0.008,12.7,54.5,360.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S12,X,Big Bear City Earthquake of 22 Feb 2003,19.742,1.2953911475719821,0.999,-0.000434512,0.004572917,-2.339806723,5.4,0.008,12.7,54.5,540.0,2000.0,888.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S14,Y,Big Bear City Earthquake of 22 Feb 2003,31.011,1.4915157709931974,1.731,0.2382970678753939,0.008805618,-2.055240174,5.4,0.008,12.7,54.5,720.0,1990.0,312.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S1,Z,Loma Linda Earthquake of 13 Mar 2017,11.113,1.0458313143477544,0.164,-0.785156152,0.000998215,-3.000775978,3.6,0.016,17.6,14.6,0.0,0.0,0.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S5,Y,Loma Linda Earthquake of 13 Mar 2017,9.549,0.9799578933406655,0.153,-0.815308569,0.000240577,-3.618746005,3.6,0.016,17.6,14.6,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S6,X,Loma Linda Earthquake of 13 Mar 2017,6.451,0.8096270418940497,0.146,-0.835647144,0.000247249,-3.606865066,3.6,0.016,17.6,14.6,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S13,Y,Loma Linda Earthquake of 13 Mar 2017,11.455,1.0589950935254164,0.317,-0.498940738,0.001360595,-2.86627112,3.6,0.016,17.6,14.6,720.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S4,Z,Loma Linda Earthquake of 13 Mar 2017,4.676,0.6698745024898025,0.094,-1.026872146,0.000197839,-3.703688431,3.6,0.016,17.6,14.6,24.0,2000.0,1176.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S15,X,Loma Linda Earthquake of 13 Mar 2017,10.046,1.0019931738235304,0.439,-0.35753548,0.001355483,-2.867905786,3.6,0.016,17.6,14.6,720.0,2000.0,1166.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S10,Y,Loma Linda Earthquake of 13 Mar 2017,8.546,0.9317628884811777,0.211,-0.675717545,0.000787927,-3.103514275,3.6,0.016,17.6,14.6,540.0,1950.0,1776.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
CE13213,S9,X,Loma Linda Earthquake of 13 Mar 2017,9.436,0.9747879322135579,0.247,-0.607303047,0.000626364,-3.203173197,3.6,0.016,17.6,14.6,360.0,2000.0,1032.0,4.0,8640.0,STEEL,2352.0,2352.0,2064.0,2064.0
